flesch_reading_ease,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,smog_index,gunning_fog,dale_chall,n_tokens,n_types,ttr,guiraud_index,mean_word_length,max_word_length,std_word_length,mean_syllables,max_syllables,prop_long_words,prop_rare_words,n_sentences,mean_sent_length,max_sent_length,mean_tree_depth,max_tree_depth,mean_dep_distance,max_dep_distance,n_subclauses,subclause_ratio,prop_noun,prop_verb,prop_adj,prop_adv,prop_adp,prop_conj,n_unique_pos
11.088181818181852,14.445454545454545,14.727272727272727,11.473636363636366,13.023866798666859,15.30909090909091,11.359372727272728,11,9,0.8181818181818182,2.7136021011998728,5.7272727272727275,12,3.620419591225432,2.1818181818181817,6,0.36363636363636365,1.0,1,12.0,12,2.0,4,1.8181818181818181,6,0,0.0,0.4166666666666667,0.08333333333333333,0.0,0.0,0.25,0.0,5
32.163333333333355,15.480740740740742,13.607407407407411,17.538888888888884,17.122413403193683,19.68888888888889,11.408662962962964,28,21,0.75,3.9686269665968856,5.107142857142857,12,2.9196292048610473,1.7142857142857142,4,0.32142857142857145,1.0,1,33.0,33,2.515151515151515,5,2.65625,15,4,4.0,0.2727272727272727,0.18181818181818182,0.0,0.06060606060606061,0.06060606060606061,0.0,10
64.66285714285716,9.457142857142859,7.0952380952380985,9.03142857142857,11.20814326018867,12.20952380952381,9.941433333333334,21,19,0.9047619047619048,4.1461399144838555,4.190476190476191,9,2.3425474049997796,1.4285714285714286,3,0.14285714285714285,1.0,1,23.0,23,4.086956521739131,9,2.4545454545454546,20,3,3.0,0.30434782608695654,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043,0.0,10
65.78565217391306,9.79739130434783,9.391304347826086,12.186521739130434,11.20814326018867,10.93913043478261,8.209908695652175,23,20,0.8695652173913043,4.170288281141495,4.565217391304348,8,1.4692821955405044,1.391304347826087,4,0.13043478260869565,1.0,1,28.0,28,2.1785714285714284,5,2.925925925925926,16,2,2.0,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,13
19.025000000000006,13.09,11.399999999999999,8.532999999999998,13.023866798666859,12.0,7.2905,10,10,1.0,3.162277660168379,5.2,10,2.9257477676655586,2.1,5,0.3,1.0,1,12.0,12,1.8333333333333333,3,3.0,7,0,0.0,0.25,0.0,0.25,0.0,0.0,0.08333333333333333,7
3.9633333333333667,19.414074074074076,16.400000000000002,19.28333333333333,21.19438992294339,25.614814814814817,12.578292592592591,27,22,0.8148148148148148,4.233901974057256,5.7407407407407405,12,2.938790285167018,2.074074074074074,5,0.37037037037037035,1.0,1,30.0,30,2.7666666666666666,5,2.5517241379310347,13,2,2.0,0.3,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,11
53.120000000000005,9.825,15.7,14.24125,8.841846274778883,8.9,14.29885,17,15,0.8823529411764706,3.6380343755449944,5.470588235294118,11,2.614836561281514,1.588235294117647,3,0.35294117647058826,1.0,1,19.0,19,2.3157894736842106,5,2.2777777777777777,10,1,1.0,0.2631578947368421,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,11
-9.840263157894697,24.072105263157898,19.13684210526316,27.06947368421053,25.254471183327073,30.989473684210527,14.247352631578948,40,38,0.95,6.00832755431992,5.85,11,2.9372606285449034,2.025,5,0.4,1.0,1,47.0,47,4.170212765957447,10,2.8260869565217392,15,3,3.0,0.2765957446808511,0.06382978723404255,0.1276595744680851,0.02127659574468085,0.10638297872340426,0.0425531914893617,15
43.963076923076954,10.356923076923078,11.369230769230771,10.069230769230767,13.023866798666859,14.430769230769233,12.783607692307694,13,12,0.9230769230769231,3.328201177351375,5.076923076923077,10,2.4949653446502853,1.7692307692307692,3,0.23076923076923078,1.0,1,16.0,16,1.75,3,2.3333333333333335,6,0,0.0,0.4375,0.0625,0.125,0.0,0.0625,0.0625,7
53.120000000000005,9.825,10.2625,9.53125,13.023866798666859,13.9,9.364474999999999,16,16,1.0,4.0,4.8125,12,2.5054627816034305,1.625,4,0.1875,1.0,1,17.0,17,2.1176470588235294,5,2.25,7,1,1.0,0.17647058823529413,0.23529411764705882,0.0,0.0,0.17647058823529413,0.058823529411764705,8
62.10739130434784,10.310434782608699,8.382608695652173,11.162608695652175,13.023866798666859,12.678260869565218,10.955995652173913,23,22,0.9565217391304348,4.587317109255645,4.391304347826087,9,2.2981870063308714,1.434782608695652,3,0.2608695652173913,1.0,1,25.0,25,1.76,4,3.6666666666666665,17,1,1.0,0.24,0.08,0.04,0.04,0.12,0.08,12
42.71500000000003,12.270000000000003,11.140000000000004,10.835454545454546,14.554592549557764,14.0,10.944500000000001,20,20,1.0,4.47213595499958,4.9,12,2.879236009777594,1.7,5,0.25,1.0,1,26.0,26,2.0,4,3.6,19,2,2.0,0.23076923076923078,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.07692307692307693,11
30.090000000000032,24.713333333333335,7.022222222222222,29.43333333333333,13.023866798666859,27.104761904761904,13.528442857142856,64,43,0.671875,5.375,3.96875,10,2.3649045303140674,1.328125,4,0.140625,1.0,1,69.0,69,3.63768115942029,8,3.2794117647058822,34,7,7.0,0.2318840579710145,0.11594202898550725,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,12
17.932307692307717,13.98769230769231,20.738461538461546,17.315384615384616,14.554592549557764,17.50769230769231,13.998223076923077,14,14,1.0,3.7416573867739413,6.214285714285714,10,2.6234810960295656,1.9285714285714286,3,0.5,1.0,1,16.0,16,2.9375,6,2.066666666666667,5,0,0.0,0.1875,0.125,0.25,0.125,0.125,0.0,8
48.035714285714306,15.254285714285718,9.040000000000003,18.139714285714284,11.20814326018867,16.28571428571429,11.688500000000001,37,30,0.8108108108108109,4.931969619160719,4.1891891891891895,10,2.1160626087636087,1.3783783783783783,4,0.16216216216216217,1.0,1,46.0,46,2.5652173913043477,7,3.511111111111111,19,1,1.0,0.15217391304347827,0.15217391304347827,0.043478260869565216,0.043478260869565216,0.15217391304347827,0.0,11
56.798846153846185,11.796153846153846,10.723076923076924,14.07333333333333,13.023866798666859,15.015384615384617,9.784561538461539,29,23,0.7931034482758621,4.270992778072193,4.275862068965517,9,1.998215613027644,1.3793103448275863,3,0.10344827586206896,1.0,1,36.0,36,3.8333333333333335,9,3.657142857142857,31,1,1.0,0.19444444444444445,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,11
43.963076923076954,10.356923076923078,11.369230769230771,9.344615384615388,14.554592549557764,17.50769230769231,11.568992307692309,13,12,0.9230769230769231,3.328201177351375,5.076923076923077,10,3.074999398662567,1.7692307692307692,4,0.3076923076923077,1.0,1,14.0,14,2.0714285714285716,4,2.3076923076923075,9,0,0.0,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.0,6
27.485000000000014,11.91,16.040000000000003,12.300999999999995,14.554592549557764,20.0,13.6065,10,10,1.0,3.162277660168379,6.0,11,2.898275349237888,2.0,4,0.4,1.0,1,11.0,11,1.6363636363636365,3,1.9,7,1,1.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,8
5.265000000000015,16.996666666666666,17.194444444444446,16.484166666666667,17.122413403193683,20.533333333333335,12.862911111111112,36,31,0.8611111111111112,5.166666666666667,6.027777777777778,13,3.443884363066339,2.1666666666666665,6,0.4722222222222222,1.0,1,43.0,43,4.255813953488372,8,4.119047619047619,32,2,2.0,0.23255813953488372,0.06976744186046512,0.20930232558139536,0.0,0.11627906976744186,0.06976744186046512,12
2.7000000000000455,18.845000000000002,15.108333333333338,17.06375,19.287186520377343,22.933333333333337,11.406066666666666,24,21,0.875,4.286607049870562,5.541666666666667,11,3.1088471425201263,2.125,5,0.3333333333333333,1.0,1,27.0,27,5.592592592592593,12,2.3076923076923075,21,2,2.0,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.0,0.14814814814814814,0.037037037037037035,11
42.545000000000016,11.3,16.062499999999996,15.713124999999998,13.023866798666859,13.9,13.311975,19,18,0.9473684210526315,4.129483209670111,4.894736842105263,9,2.2453398955475308,1.5263157894736843,3,0.2631578947368421,1.0,1,25.0,25,2.28,4,3.1666666666666665,13,0,0.0,0.28,0.08,0.12,0.0,0.04,0.04,10
